City,State,Latitude,Longitude
San Leandro,CA,37.703427,-122.128
Santa Clara,CA,37.39324,-121.96066
Cebolla,NM,36.522263,-106.54918
Serafina,NM,35.345618,-105.26233
Carson,CA,33.786594,-118.298662
Wooldridge,MO,38.884926,-92.52188
Burdett,KS,38.200452,-99.54314
Pierce,NE,42.200994,-97.54527
Dunfermline,IL,40.490965,-90.03285
Milton,IL,39.563599,-90.64813
Humeston,IA,40.854525,-93.49863
Clare,IA,42.603391,-94.36129
Fostoria,IA,43.082426,-95.151095
Sabula,IA,42.071239,-90.20261
Cochrane,WI,44.248179,-91.83124
Boyd,WI,44.946486,-91.02282
Cornell,WI,45.155211,-91.17005
Morristown,SD,45.884074,-101.7111
Fort Ransom,ND,46.449141,-97.91961
Olive Branch,IL,37.159227,-89.34153
Calico Rock,AR,36.132092,-92.16638
Lakeview,AR,36.378546,-92.53817
Bokchito,OK,33.98526,-96.15629
Angie,LA,30.90169,-89.820725
Saint Landry,LA,30.895994,-92.3126
Ontario,OR,44.057074,-116.99148
San Antonio,TX,29.51613,-98.36161
Amarillo,TX,35.401475,-101.895089
Moreno Valley,CA,33.752886,-116.055617
Spring,TX,29.83399,-95.434241
Evadale,TX,30.316847,-94.07395
Round Rock,AZ,36.494915,-109.45613
Wanda,MN,44.317104,-95.21378
Angela,MT,46.017965,-106.99199
Zurich,MT,48.607955,-109.01285
Anaconda,MT,46.141686,-112.98902
Chickasha,OK,35.040526,-97.94723
Tussy,OK,34.4836,-97.54783
Woodlawn,TX,32.653731,-94.342725
Buckley,MI,44.516368,-85.68623
Mauston,WI,43.783534,-90.0566
Morton,WA,46.562676,-122.29514
Bethel,AK,60.766603,-161.88006
Stratford,CA,36.177361,-119.82042
Rosemead,CA,33.786594,-118.298662
Matador,TX,34.070936,-100.82488
Toyahvale,TX,31.383297,-103.556598
Aurora,CO,39.689244,-104.7166
Remington,IN,40.763755,-87.15306
Rosenhayn,NJ,39.475565,-75.12933
St Just,PR,18.337004,-65.990099
Salisbury,MA,42.85048,-70.86153
East Walpole,MA,42.153912,-71.21362
Lake Lure,NC,35.451314,-82.185
Greensboro,NC,36.106711,-79.791901
Wheaton,MO,36.760347,-94.05456
Gravois Mills,MO,38.232201,-92.82494
Cape Fair,MO,36.725025,-93.50573
Rockaway Beach,MO,36.713014,-93.16335
Franklin,KS,37.522439,-94.70402
Miles City,MT,46.343483,-105.81164
Wichita,KS,37.692778,-97.4959
Little River,KS,38.40198,-98.00626
Lafitte,LA,29.652752,-90.1012
Kinder,LA,30.494379,-92.85992
Leesville,LA,31.110298,-93.289988
Santo,TX,32.617128,-98.17476
Robert Lee,TX,31.890079,-100.5669
Beeville,TX,28.426202,-97.74806
Stamford,TX,32.944761,-99.800304
Tupman,CA,35.305512,-119.38925
Durant,OK,34.009209,-96.38612
Richardson,TX,32.969523,-96.74093
Santaquin,UT,40.03148,-111.85302
Republic,MO,37.124302,-93.47407
Albuquerque,NM,35.101727,-106.67238
Glorieta,NM,35.759271,-105.74841
Judsonia,AR,35.319143,-91.65148
Hindsville,AR,36.155775,-93.88706
Aline,OK,36.49556,-98.49057
Detroit,MI,42.239933,-83.150823
Dayhoit,KY,36.840955,-83.37539
Underwood,ND,47.446392,-101.15667
Brocton,IL,39.706131,-87.91691
Barry,IL,39.704649,-91.0368
Clutier,IA,42.080758,-92.40188
Eldridge,IA,41.659064,-90.56866
Briggsville,WI,43.660412,-89.59309
Rhinelander,WI,45.64672,-89.39408
Sangerville,ME,45.129817,-69.32571
Highgate Springs,VT,44.974765,-73.105205
Waterbury,VT,44.348486,-72.77081
Botsford,CT,41.165097,-73.129186
Pittsburgh,PA,40.434436,-80.024817
Davidsville,PA,40.23741,-78.92978
Spring Grove,VA,37.181764,-77.0026
Staten Island,NY,40.631775,-74.09432
Amissville,VA,38.691448,-78.137019
Nassau,NY,42.59362,-73.566328
Bartlett,TX,30.798697,-97.42363
Mumford,TX,30.748833,-96.57391
Canadian,TX,35.866528,-100.31313
Billings,MT,45.978288,-108.194508
Peoria,IL,40.699937,-89.595147
Ashmore,IL,39.529566,-88.03349
Worden,IL,38.932347,-89.84608
Mount Sterling,IL,39.983824,-90.74134
Fair Play,MO,37.618579,-93.61158
Colony,KS,38.067424,-95.40614
Highland,KS,39.85881,-95.2569
Bird City,KS,39.758864,-101.54448
Johnson,NE,40.394814,-96.01864
Lake George,MN,47.206754,-94.97109
Pernell,OK,34.680871,-97.300429
Battiest,OK,34.454046,-94.94148
Blue River,WI,43.23854,-90.59683
Pine River,MN,46.718997,-94.38716
Hawley,MN,46.864977,-96.30781
Covington,KY,39.0752,-84.52064
Russellville,KY,36.860612,-86.88171
Summit,KY,37.567134,-86.085259
Sherrodsville,OH,40.506928,-81.24133
Swan Lake,MS,33.929206,-90.188462
Aberdeen,MS,33.833689,-88.55463
Albany,GA,31.56889,-84.248211
Union Mills,IN,41.479916,-86.77328
Hamlet,IN,41.411513,-86.61127
Winchester,IN,40.173141,-84.97922
Leslie,MI,42.464769,-84.41116
Fairhope,AL,30.512458,-87.88559
Penn,PA,41.254974,-76.681186
Weikert,PA,40.851747,-77.31213
Hydeville,VT,43.619787,-73.23273
Salisbury,CT,42.014673,-73.42408
Centereach,NY,40.868946,-73.08009
Paul Smiths,NY,44.454639,-74.28753
Alexandria,VA,38.725214,-77.10734
Newark,DE,39.564499,-75.597047
Adams,NY,43.807654,-76.04936
McDonough,NY,42.504765,-75.77739
Knowlesville,NY,43.241502,-78.318828
West Elizabeth,PA,40.272901,-79.89491
Brentwood,CA,37.932123,-121.70381
Boulder Creek,CA,37.151813,-122.13679
Long Beach,CA,33.769018,-118.19225
Burbank,CA,33.786594,-118.298662
San Diego,CA,33.016928,-116.846046
San Bernardino,CA,34.14856,-117.26298
Goleta,CA,34.262834,-119.848555
Federal Way,WA,47.432251,-121.803388
Sumner,WA,47.196364,-122.1887
Velarde,NM,36.14773,-105.98866
Beverly Hills,CA,33.786594,-118.298662
Allston,MA,42.355147,-71.13164
Woronoco,MA,42.161743,-72.845912
Ohio,IL,41.543342,-89.44078
Clarence,MO,39.742551,-92.24825
Valentine,TX,30.647349,-104.52192
Grover,CO,40.877461,-104.22705
Logansport,LA,31.991863,-93.98356
Sulphur Springs,AR,36.484548,-94.46911
Monarch,CO,38.545757,-106.243422
Show Low,AZ,34.271427,-110.03676
Marquette,NE,41.019927,-98.00297
Ashland,MO,38.784123,-92.24395
Olathe,KS,38.899901,-94.831991
Deer Creek,OK,36.810451,-97.51795
Forest,IN,40.366648,-86.30867
Terre Haute,IN,39.433602,-87.410094
Huntington Woods,MI,42.482585,-83.16812
North Star,MI,43.356518,-84.497138
Ethan,SD,43.549862,-97.99713
Kingsley,IA,42.596358,-95.98619
Center Ossipee,NH,43.767878,-71.12926
Merepoint,ME,44.408078,-70.470703
Falmouth,ME,43.736732,-70.26027
Eastport,ME,44.904789,-66.990529
Bridgewater,CT,41.52599,-73.36092
Carlstadt,NJ,40.836555,-74.08466
Tolland,MA,42.069484,-72.999433
Isabella,PA,39.945514,-79.93869
York,PA,39.952198,-76.71328
Brooks,GA,33.275707,-84.46706
Bishop,GA,33.804849,-83.48164
Largo,FL,27.839698,-82.772483
Axton,VA,36.677075,-79.70604
Bedford,VA,37.339184,-79.52839
Lumberton,NJ,39.967013,-74.80666
Great Mills,MD,38.260846,-76.4985
Galesville,MD,38.844097,-76.54795
Fairfax,VA,38.859675,-77.26167
Williamsport,PA,41.33275,-77.023601
Bearsville,NY,42.061841,-74.16063
Lynn,NC,35.236179,-82.236198
Tillman,SC,32.458459,-81.10567
Lawrenceville,GA,33.960353,-84.037859
Marshville,NC,34.99545,-80.35635
Eastlake,CO,39.80797,-104.407918
Hillrose,CO,40.340456,-103.51203
Kooskia,ID,46.122654,-115.72485
Richwoods,MO,38.137345,-90.83168
Kearney,MO,39.365318,-94.3578
Princeton,MO,40.391564,-93.58237
South West City,MO,36.530266,-94.60271
Moko,AR,36.374704,-91.804608
Longdale,OK,36.14001,-98.57918
Flower Mound,TX,33.033214,-97.05965
Ore City,TX,32.809766,-94.70513
Sweeny,TX,29.055954,-95.71344
Austwell,TX,28.390776,-96.84723
Leming,TX,29.072689,-98.48916
Morristown,AZ,33.939162,-112.49976
Gail,TX,32.723865,-101.45811
New Orleans,LA,30.032997,-89.882564
Brownsville,CA,39.453457,-121.26543
Keizer,OR,44.984465,-122.457024
Tipton,CA,36.059363,-119.32025
Carlisle,IN,38.957093,-87.3793
Farmersville Station,NY,42.443406,-78.32302
Hyde,PA,41.001993,-78.46381
Blackstone,VA,37.070975,-77.98876
Bartley,WV,37.355111,-81.73002
Pleasantville,NY,41.119008,-73.732996
Arlington,VA,38.861462,-77.053599
Swansea,SC,33.734171,-81.07563
Hilton Head Island,SC,32.226713,-80.74325
Concordville,PA,39.882274,-75.516529
Spring City,PA,40.176858,-75.57621
High Point,NC,36.017647,-80.00628
Mount Holly,NC,35.311862,-81.02441
Mohawk,WV,37.485276,-81.93955
East Bank,WV,38.198471,-81.44797
Wingo,KY,36.627427,-88.74845
Ridgeville Corners,OH,41.437905,-84.255
Cayey,PR,18.112895,-66.15377
Lanesboro,PA,41.963293,-75.58203
Ramseur,NC,35.711954,-79.63723
Kannapolis,NC,35.346285,-80.541088
Marietta,OH,39.426551,-81.44373
Savannah,GA,31.971394,-81.07156
Zephyrhills,FL,28.238489,-82.181913
Wilmington,DE,39.564499,-75.597047
Mcclusky,ND,47.483877,-100.48694
Durand,IL,42.436585,-89.30394
Standard,IL,41.25645,-89.17901
Lexington,NE,40.786048,-99.7424
Munday,TX,33.463284,-99.63839
Westminster,CO,39.830936,-105.03736
Savannah,MO,39.94728,-94.8358
Oneida,KS,39.865907,-95.9413
Gypsum,KS,38.657542,-97.40005
Revere,MN,44.2127,-95.3633
Ward,SD,44.156514,-96.46401
Saint Charles,SD,43.085296,-99.09765
Mapaville,MO,38.252726,-90.514875
Bunker,MO,37.416192,-91.22224
Ponca,AR,35.924868,-93.232298
Idledale,CO,39.668426,-105.244245
Alva,WY,44.706167,-104.45138
Plano,TX,33.086868,-96.74504
Lufkin,TX,31.362315,-94.761103
Joshua,TX,32.461964,-97.40774
Canones,NM,36.082439,-106.46786
Oceanside,CA,33.016928,-116.846046
Fawnskin,CA,34.268344,-116.93842
Winchester,CA,33.653216,-117.07986
Corona,CA,33.752886,-116.055617
Birds Landing,CA,38.159894,-121.84195
Point Roberts,WA,48.99201,-123.05047
Benge,WA,46.866805,-118.13247
Chignik Lake,AK,56.252156,-158.74638
Kenyon,RI,41.448844,-71.62145
Staffordville,CT,41.991645,-72.257735
Higganum,CT,41.468654,-72.57956
Bridgeport,CT,41.179846,-73.189006
Belmar,NJ,40.175357,-74.04694
Salem,WI,42.547163,-88.079487
Franklin,KY,36.758166,-86.581957
Bay Minette,AL,30.875697,-87.76592
Collierville,TN,35.201738,-89.971538
Trezevant,TN,36.003208,-88.614501
Cavetown,MD,39.647296,-77.584162
Milwaukee,WI,42.997647,-88.03717
Dodgeville,WI,42.974296,-90.14404
Roosevelt,MN,48.730013,-95.09004
Ulm,AR,34.576099,-91.46138
Ogden,IA,42.045766,-94.0443
Gifford,IA,42.383133,-93.250567
Woodburn,IA,41.01619,-93.59181
Marrero,LA,29.677893,-90.0901
Benton,AR,34.597345,-92.622857
Tylertown,MS,31.131018,-90.12856
Leesville,OH,40.547688,-81.243498
Clayton,IN,39.65983,-86.53196
Alexander City,AL,32.990191,-85.958001
Edgefield,SC,33.819096,-81.95036
Sheridan,MO,40.530798,-94.62495
Jefferson City,MO,38.530921,-92.249342
Blair,NE,41.53827,-96.182295
Center,NE,42.62177,-97.87578
Loomis,NE,40.507276,-99.50047
Oberlin,LA,30.620456,-92.74582
Dalzell,IL,41.350864,-89.17366
Burlington,WY,44.436009,-108.44195
Elgin,AZ,31.588594,-110.51857
Leander,TX,30.547001,-97.87006
Folsom,CA,38.377411,-121.444429
Duvall,WA,47.7353,-121.96222
Fresno,CA,36.741199,-119.7553
Myrtle Beach,SC,33.765136,-78.79097
Sandy Springs,SC,34.589662,-82.74935
Travelers Rest,SC,35.018511,-82.43224
Paint Rock,AL,34.694662,-86.31816
Uhrichsville,OH,40.373604,-81.34146
Huntington,IN,40.872261,-85.49061
Madisonville,KY,37.330791,-87.50378
Ashley,OH,40.40994,-82.96124
Puunene,HI,20.866638,-156.646667
Lingo,NM,33.717607,-103.145119
Lamoille,NV,40.79727,-115.44828
Southworth,WA,47.51037,-122.499139
Hoodsport,WA,47.446725,-123.21175
Brownsdale,MN,43.743087,-92.86434
Dundee,KY,37.559872,-86.77254
Radnor,OH,40.400799,-83.15216
Macedonia,OH,41.321189,-81.50135
Aurora,OH,41.320612,-81.36352
Youngstown,OH,41.017082,-80.802854
Monticello,FL,30.342161,-83.840177
Hialeah,FL,25.895557,-80.35509
Elfers,FL,28.324796,-82.481766
Remlap,AL,33.827521,-86.60703
Stacyville,IA,43.441028,-92.77702
Teeds Grove,IA,41.999113,-90.218704
West Lebanon,IN,40.277121,-87.413
Elkton,MI,43.83014,-83.16143
River Falls,AL,31.356774,-86.54879
Nashville,TN,36.186605,-86.785248
Huron,TN,35.576402,-88.51041
Monrovia,IN,39.561003,-86.53591
Palmyra,IN,38.410145,-86.09643
Lubbock,TX,33.496603,-101.86923
Kermit,TX,31.847071,-103.08399
Woodridge,IL,41.75253,-88.04864
South Beloit,IL,42.484835,-89.02756
Galesburg,IL,40.932207,-90.214412
Ferris,IL,40.467994,-91.17125
Eros,LA,32.361562,-92.37517
Turon,KS,37.804591,-98.45617
Caddo Mills,TX,33.075653,-96.23774
Windom,TX,33.566266,-96.01082
Upperville,VA,38.992978,-77.879855
W Hartford,CT,41.791776,-72.718832
Fairfield,CT,41.163445,-73.2629
Gaylordsville,CT,41.655998,-73.47692
Union City,NJ,40.767751,-74.0302
Jersey City,NJ,40.731901,-74.0402
Park Ridge,NJ,41.034672,-74.04065
Potsdam,NY,44.496564,-75.072951
Gaston,NC,36.502541,-77.68887
La Valle,WI,43.579867,-90.13608
Rock Springs,WI,43.469055,-89.93827
Avoca,NE,40.789284,-96.13068
Aurora,SD,44.287058,-96.67784
Waverly,SD,44.977634,-97.188372
Grandfield,ND,47.799663,-99.211615
Fox Lake,IL,42.409445,-88.17822
Buffalo Grove,IL,42.167638,-87.96393
Franklin Park,IL,41.93548,-87.87468
Chicago Ridge,IL,41.702482,-87.77869
Hinsdale,IL,41.839679,-88.088716
Oregon,IL,42.00663,-89.33932
Millstadt,IL,38.463718,-90.09831
Hull,IL,39.709855,-91.22914
Columbus,AR,33.793524,-93.807007
Bixby,OK,35.951402,-95.88361
Munden,KS,39.933522,-97.53242
Neenah,WI,44.180085,-88.48273
Hibbing,MN,47.640367,-92.442797
Alburnett,IA,42.158477,-91.63859
Babcock,WI,44.283542,-90.12791
Presque Isle,WI,46.221041,-89.73707
Twig,MN,47.640367,-92.442797
Lakeland,MI,42.454366,-83.83372
Tillson,NY,41.831082,-74.07207
Apulia Station,NY,42.823968,-76.062425
Dryden,NY,42.483348,-76.27901
Ava,NY,43.368235,-75.4688
Manchester,VT,43.162074,-73.07155
Rochester,NY,43.127195,-77.72465
Elmira,NY,42.147285,-76.750888
Erie,PA,42.156157,-80.01686
Artemas,PA,39.742192,-78.42113
Grantsdale,MT,46.060169,-114.040777
Ringold,OK,34.199682,-95.12064
Hodgen,OK,34.712466,-94.65008
Shelbyville,TX,31.735326,-93.90706
Valley Spring,TX,30.904481,-98.79242
Hawk Springs,WY,41.76916,-104.24488
Covina,CA,34.085809,-117.88694
Fullerton,CA,33.640302,-117.769442
Plantersville,TX,30.281863,-95.85326
Montesano,WA,47.034615,-123.60332
Jacksonville,AR,34.89522,-92.140701
Concord,CA,37.957772,-121.97709
Sausalito,CA,38.068036,-122.740988
Lihue,HI,21.98081,-159.37746
Dallas,OR,44.920815,-123.33432
Malmo,NE,41.285973,-96.73951
McBee,SC,34.461353,-80.2506
Newton,NJ,41.0714,-74.80199
East Amwell,NJ,40.436394,-74.884741
Hammond,NY,44.444242,-75.69227
Harrisville,NY,44.168224,-75.29253
Keensburg,IL,38.351613,-87.86464
Independence,MO,39.115776,-94.34846
Pineville,LA,31.203393,-92.526927
Hampton,AR,33.535994,-92.543915
Lewisville,AR,33.326251,-93.58986
Norway,MI,45.792399,-87.90824
Callender,IA,42.36534,-94.29779
Anthon,IA,42.378152,-95.90784
Agar,SD,44.830961,-100.11167
Dexter,ME,45.023476,-69.29725
Pittsfield,ME,44.774328,-69.40616
Branford,CT,41.277763,-72.80542
Georgetown,CT,41.25553,-73.427915
Starford,PA,40.700574,-78.95812
West Pittsburg,PA,40.93156,-80.36453
Berrysburg,PA,40.602475,-76.8113
Harpersfield,NY,42.445257,-74.70189
Belle Mead,NJ,40.460137,-74.63592
North Brunswick,NJ,40.453131,-74.48287
Katonah,NY,41.265478,-73.68512
Isabela,PR,18.478855,-67.01973
East Bridgewater,MA,42.029083,-70.95227
Newtonville,MA,42.352996,-71.20907
Aguilar,CO,37.400041,-104.66016
Chromo,CO,37.086533,-106.75491
Paonia,CO,38.877695,-107.58799
Salt Lake City,UT,40.706246,-111.85657
Mount Pleasant,UT,39.545778,-111.43798
Buttonwillow,CA,35.37825,-119.41664
Parowan,UT,37.886163,-112.83945
Orting,WA,47.039607,-122.14691
Santa Maria,CA,34.87455,-120.42806
Sunnyvale,CA,37.350091,-122.03602
Gilchrist,TX,29.507243,-94.52028
Hartwick,IA,41.809975,-92.32815
South Amana,IA,41.736497,-91.94243
Centerville,NY,42.474283,-78.247413
Toddville,IA,42.112232,-91.72605
Watkins,IA,41.90889,-91.9818
Ava,IL,37.871546,-89.50721
Edgewood,MD,39.427058,-76.30183
New Ross,IN,39.961958,-86.73576
Crumpton,MD,39.239132,-75.9243
Watertown,MA,42.446396,-71.459405
Sullivan,NH,43.009728,-72.19383
East Ryegate,VT,44.213499,-72.08037
Normalville,PA,40.006624,-79.41616
Bronx,NY,40.819729,-73.9223
Sloatsburg,NY,41.156095,-74.19214
Brooklyn,NY,40.576589,-73.99172
Dover,NC,35.238886,-77.41061
Stottville,NY,42.285749,-73.733532
Boonville,NC,36.218385,-80.70955
Walstonburg,NC,35.593689,-77.70192
White Plains,NY,41.01002,-73.75158
Topeka,IN,41.532773,-85.539454
Viper,KY,37.158397,-83.13673
Mammoth Cave,KY,37.274689,-86.19818
Glidden,IA,42.096445,-94.71141
Crossville,TN,35.988457,-85.012389
Norwood,MN,44.805487,-93.766524
Davenport,ND,46.729689,-97.07941
Smithville,OH,40.865194,-81.85967
Ross,OH,39.31235,-84.64828
Kincheloe,MI,46.410777,-84.336519
Des Moines,IA,41.672687,-93.572173
Monroe,IN,40.736015,-84.92161
Alma,MI,43.389262,-84.666661
Munroe Falls,OH,41.138806,-81.43787
Augusta,OH,40.686028,-81.02187
Ada,OH,40.774039,-83.81821
Fredericksburg,IA,42.963377,-92.20768
Scottsboro,AL,34.712327,-86.08387
Evergreen,AL,31.461019,-86.96271
New Sharon,ME,44.638255,-70.01525
East Wallingford,VT,43.441404,-72.88507
Highland Lakes,NJ,41.180137,-74.45489
Torrance,CA,33.786594,-118.298662
Van Nuys,CA,34.199704,-118.44724
Walnut Grove,CA,38.240477,-121.56507
Wailuku,HI,20.889294,-156.50497
Idaho Falls,ID,43.323306,-111.782152
Trinity,TX,30.94481,-95.33298
Fremont,CA,37.571581,-122.0509
Paynes Creek,CA,40.338253,-121.84025
Lafayette,CO,40.002156,-105.10036
Fort Garland,CO,37.375698,-105.37293
Silver City,NM,32.729758,-108.30206
Wilmington,CA,33.784018,-118.25897
Minden,LA,32.576948,-93.250705
North Billerica,MA,42.573592,-71.2911
Guaynabo,PR,18.366981,-66.10889
Shutesbury,MA,42.486027,-72.42208
Bowling Green,OH,41.39235,-83.648996
Lilesville,NC,34.970129,-79.93705
Dugger,IN,39.065547,-87.25714
East Prospect,PA,39.971506,-76.5206
Hancocks Bridge,NJ,39.481009,-75.50618
Stony Point,NY,41.231408,-74.01157
South Bethlehem,NY,42.521038,-73.851898
Saratoga Springs,NY,43.080399,-73.77038
Georgetown,ME,43.810548,-69.74325
Bayview,ID,47.982523,-116.56168
Rush Valley,UT,40.366554,-112.45813
Springdale,UT,37.186249,-113.013922
Ajo,AZ,32.331853,-112.78694
Williams,AZ,35.378832,-112.23657
Fort Shaw,MT,47.547517,-111.82545
Santa Rita,MT,48.65417,-113.126262
Cranesville,PA,41.922138,-80.32884
Clarence,PA,41.053528,-77.96226
Hopeland,PA,40.233892,-76.260725
Summit Hill,PA,40.826908,-75.8674
Snowshoe,WV,38.422376,-79.99344
Simsbury,CT,41.874064,-72.81644
Dalzell,SC,34.029407,-80.44405
Greenville,SC,34.849745,-82.453779
Pageland,SC,34.769259,-80.39935
Mount Solon,VA,38.337507,-79.11629
Eastaboga,AL,33.593189,-85.99551
Wing,AL,31.03183,-86.70207
Butler,TN,36.335618,-81.97775
Matheny,WV,37.664685,-81.5967
Holgate,OH,41.253169,-84.14754
Hillsboro,MS,32.470606,-89.517069
Stringer,MS,31.857399,-89.2469
Odon,IN,38.837695,-86.98512
Chesnee,SC,35.131971,-81.88553
Fayetteville,NC,35.060087,-79.00848
Mary Esther,FL,30.409902,-86.71497
Nobleton,FL,28.643141,-82.26051
Girdwood,AK,60.952049,-149.0838
Englewood,CO,39.738752,-104.408349
Thomaston,ME,44.082602,-69.17598
Jericho,VT,44.486113,-72.96317
Petaluma,CA,38.243734,-122.69345
Wyoming,WV,37.585536,-81.60347
Oxnard,CA,34.032383,-119.1343
Blackburn,MO,39.093236,-93.46794
Buchanan,NY,41.260283,-73.94033
Islip Terrace,NY,40.754386,-73.18326
Kramer,ND,48.687522,-100.6606
Hatfield,MA,42.375155,-72.60832
Tampa,KS,38.538684,-97.15947
Box Elder,MT,48.321712,-109.9578
Townsend,MT,46.394352,-111.44665
Hazelhurst,WI,45.754415,-89.79791
Seneca,WI,43.265154,-90.959
Saint Petersburg,FL,27.68301,-82.72096
Snook,TX,30.490162,-96.4698
Hargill,TX,26.44489,-98.01478
Decatur,AL,34.595332,-86.98786
Clarksburg,MO,38.662989,-92.67253
Malone,KY,37.914002,-83.233761
San Augustine,TX,31.514959,-94.16169
West Jefferson,OH,39.939528,-83.28912
Reddell,LA,30.675449,-92.42562
Kendallville,IN,41.449897,-85.26765
Jersey,AR,33.346473,-92.31954
Walsh,CO,37.347009,-102.26776
Perkins,GA,32.914843,-81.87901
Maumelle,AR,34.854746,-92.39981
Shenandoah,VA,38.49696,-78.61997
Floral,AR,35.588979,-91.74043
East Flat Rock,NC,35.280702,-82.41834
Nunda,SD,44.159515,-97.00957
Coalinga,CA,36.194736,-120.30865
Lilliwaup,WA,47.521614,-123.06888
Fort Mohave,AZ,35.00429,-114.581228
Corbett,OR,45.514515,-122.23283
San Mateo,CA,37.551586,-122.32773
Port Republic,NJ,39.527903,-74.4917
Hydaburg,AK,55.209339,-132.82545
Stacyville,ME,45.519867,-68.647416
Mcminnville,OR,45.210104,-123.20747
Lookout,WV,38.073479,-80.9522
Towanda,KS,39.684032,-99.598374
Youngstown,FL,30.373845,-85.52891
Dade City,FL,28.310134,-82.247783
Summit Station,PA,40.560225,-76.19887
Charlotte,TN,36.225389,-87.29179
Maryland,NY,42.538589,-74.92185
Oakes,ND,46.090506,-98.11584
Channahon,IL,41.439518,-88.20898
Paron,AR,34.774077,-92.7549
Milford,VA,37.988674,-77.29047
New Plymouth,ID,43.96929,-116.81389
Thomaston,GA,32.895794,-84.33084
Carlsbad,CA,33.016928,-116.846046
Mitchell,GA,33.224199,-82.713
Continental Divide,NM,35.442033,-108.32473
Cambridge,MD,38.545285,-76.09118
Sutherland Springs,TX,29.273819,-98.05424
Stratton,ME,45.137607,-70.44606
Wickes,AR,34.302177,-94.35083
Drury,MA,42.642666,-72.986231
Charlton Depot,MA,42.364807,-71.896868
Swansea,MA,41.741551,-71.21433
Junction City,GA,32.614374,-84.44513
Oakville,TX,28.421814,-98.071902
Crescent City,FL,29.425693,-81.55686
Beaumont,KY,36.857666,-85.649583
Belleville,PA,40.597698,-77.73883
Chantilly,VA,38.889111,-77.4363
Sterling,VA,39.085309,-77.645224
Farmington,MN,44.649263,-93.15222
Badger,MN,48.795471,-96.01816
